Transaction_ID,Student_ID,Student_Name,Book_ID,Book_Title,Issue_Date,Due_Date,Return_Date,Fine_Amount,Status
LIB1440,STU1854,Charan Pingle,BK222,Introduction to Managerial Economics,2026-04-30,2026-05-14,2026-06-24,410,Returned
LIB1441,STU1855,Varenya Suresh,BK197,Business Ethics Essentials,2026-03-07,2026-03-21,2026-04-02,120,Returned
LIB1442,STU1855,Varenya Suresh,BK189,Consumer Behaviour,2026-04-19,2026-05-03,2026-06-04,320,Returned
LIB1443,STU1855,Varenya Suresh,BK059,Java Programming Concepts,2026-05-30,2026-06-13,2026-06-19,60,Returned
LIB1444,STU1856,Ikshita Dani,BK249,HR Management,2026-05-14,2026-05-28,2026-06-21,240,Returned
LIB1445,STU1856,Ikshita Dani,BK262,Introduction to Strategic Management,2026-03-05,2026-03-19,2026-04-17,290,Returned
LIB1446,STU1856,Ikshita Dani,BK088,Compiler Design,2026-05-21,2026-06-04,2026-05-27,0,Returned
LIB1447,STU1857,Balveer Narasimhan,BK033,Advanced Environmental Studies,2026-04-15,2026-04-29,2026-05-10,110,Returned
LIB1448,STU1859,Chameli Sami,BK107,Advanced Big Data Analytics,2026-05-04,2026-05-18,2026-07-01,440,Returned
LIB1449,STU1859,Chameli Sami,BK174,Financial Management Concepts,2026-04-18,2026-05-02,,500,Overdue
LIB1450,STU1859,Chameli Sami,BK211,Supply Chain Management Concepts,2026-02-28,2026-03-14,2026-07-10,500,Returned
LIB1451,STU1860,Sai Sant,BK007,Introduction to Physics,2026-02-28,2026-03-14,2026-04-17,340,Returned
LIB1452,STU1861,Ekavir Mani,BK263,Strategic Management Essentials,2026-03-01,2026-03-15,2026-04-05,210,Returned
LIB1453,STU1861,Ekavir Mani,BK077,Probability & Statistics Essentials,2026-03-17,2026-03-31,2026-06-11,500,Returned
LIB1454,STU1861,Ekavir Mani,BK194,Fundamentals of International Business,2026-03-20,2026-04-03,2026-06-03,500,Returned
LIB1455,STU1863,Yuvraj Mital,BK164,Advanced Business Statistics,2026-06-18,2026-07-02,,210,Overdue
LIB1456,STU1863,Yuvraj Mital,BK001,Mathematics-I Concepts,2026-04-16,2026-04-30,2026-05-07,70,Returned
LIB1457,STU1864,Shaurya Walla,BK091,Computer Graphics,2026-05-01,2026-05-15,2026-07-19,500,Returned
LIB1458,STU1864,Shaurya Walla,BK064,Software Engineering Concepts,2026-02-03,2026-02-17,,500,Overdue
LIB1459,STU1864,Shaurya Walla,BK081,Introduction to Machine Learning,2026-03-28,2026-04-11,2026-05-28,470,Returned
LIB1460,STU1866,Waida Kalita,BK129,Fundamentals of Business Communication,2026-06-15,2026-06-29,2026-06-28,0,Returned
LIB1461,STU1866,Waida Kalita,BK046,Advanced Operating Systems,2026-02-12,2026-02-26,2026-05-30,500,Returned
LIB1462,STU1866,Waida Kalita,BK157,Fundamentals of Business Law,2026-03-05,2026-03-19,2026-06-15,500,Returned
LIB1463,STU1869,Viraj Nagy,BK185,Advanced Research Methodology,2026-04-26,2026-05-10,,500,Overdue
LIB1464,STU1870,Wakeeta Kant,BK057,Introduction to Java Programming,2026-05-20,2026-06-03,2026-07-07,340,Returned
LIB1465,STU1870,Wakeeta Kant,BK231,Organizational Behaviour Concepts,2026-01-24,2026-02-07,2026-04-04,500,Returned
LIB1466,STU1872,Caleb Som,BK009,Programming for Problem Solving Essentials,2026-01-29,2026-02-12,2026-04-16,500,Returned
LIB1467,STU1872,Caleb Som,BK132,Introduction to Business Communication,2026-05-27,2026-06-10,2026-07-19,390,Returned
LIB1468,STU1872,Caleb Som,BK049,Advanced Computer Networks,2026-04-13,2026-04-27,2026-07-18,500,Returned
LIB1469,STU1874,Widisha Bali,BK081,Introduction to Machine Learning,2026-03-31,2026-04-14,,500,Overdue
LIB1470,STU1876,Harini Mannan,BK172,Human Resource Management Concepts,2026-02-25,2026-03-11,2026-02-28,0,Returned
LIB1471,STU1876,Harini Mannan,BK243,Financial Management Concepts,2026-05-29,2026-06-12,2026-06-13,10,Returned
LIB1472,STU1879,Vedika Toor,BK165,Environmental Studies,2026-05-29,2026-06-12,2026-05-29,0,Returned
LIB1473,STU1879,Vedika Toor,BK235,Marketing Management Essentials,2026-05-26,2026-06-09,2026-06-03,0,Returned
LIB1474,STU1881,Farhan Savant,BK188,Research Methodology Essentials,2026-04-23,2026-05-07,2026-05-08,10,Returned
LIB1475,STU1883,Gaurang Basu,BK242,Financial Management,2026-06-03,2026-06-17,2026-06-15,0,Returned
LIB1476,STU1883,Gaurang Basu,BK134,Fundamentals of Financial Accounting,2026-02-18,2026-03-04,2026-03-24,200,Returned
LIB1477,STU1887,Liam Doctor,BK065,Fundamentals of Design & Analysis of Algorithms,2026-06-15,2026-06-29,2026-06-28,0,Returned
LIB1478,STU1887,Liam Doctor,BK153,Advanced Organizational Behaviour,2026-03-25,2026-04-08,2026-07-03,500,Returned
LIB1479,STU1889,Nidhi Hegde,BK199,Fundamentals of Business Ethics,2026-06-27,2026-07-11,2026-07-08,0,Returned
LIB1480,STU1889,Nidhi Hegde,BK017,Introduction to English Communication,2026-01-27,2026-02-10,2026-06-01,500,Returned
LIB1481,STU1889,Nidhi Hegde,BK114,Introduction to IoT,2026-01-29,2026-02-12,,500,Overdue
LIB1482,STU1891,Robert Bassi,BK200,Business Ethics,2026-04-13,2026-04-27,2026-05-08,110,Returned
LIB1483,STU1891,Robert Bassi,BK051,Fundamentals of Computer Networks,2026-02-14,2026-02-28,2026-03-01,10,Returned
LIB1484,STU1893,Abdul Dhar,BK061,Advanced Software Engineering,2026-03-29,2026-04-12,2026-04-15,30,Returned
LIB1485,STU1893,Abdul Dhar,BK117,Advanced Deep Learning,2026-03-20,2026-04-03,2026-03-20,0,Returned
LIB1486,STU1893,Abdul Dhar,BK016,Fundamentals of Basic Electrical Engineering,2026-02-23,2026-03-09,2026-03-23,140,Returned
LIB1487,STU1894,William Khurana,BK070,Web Technologies Concepts,2026-02-26,2026-03-12,2026-05-05,500,Returned
LIB1488,STU1894,William Khurana,BK099,Cyber Security Essentials,2026-03-22,2026-04-05,2026-05-19,440,Returned
LIB1489,STU1894,William Khurana,BK135,Advanced Financial Accounting,2026-01-24,2026-02-07,2026-03-19,400,Returned
LIB1490,STU1897,Hemani Tripathi,BK151,Introduction to Marketing Management,2026-06-20,2026-07-04,2026-07-13,90,Returned
LIB1491,STU1897,Hemani Tripathi,BK067,Advanced Design & Analysis of Algorithms,2026-05-29,2026-06-12,2026-07-10,280,Returned
LIB1492,STU1900,Neha Nazareth,BK244,Financial Management Essentials,2026-06-04,2026-06-18,2026-06-12,0,Returned
LIB1493,STU1901,Vincent Varty,BK001,Mathematics-I Concepts,2026-06-19,2026-07-03,2026-07-21,180,Returned
LIB1494,STU1902,Tarak Doctor,BK140,Business Economics Concepts,2026-06-07,2026-06-21,2026-06-26,50,Returned
LIB1495,STU1902,Tarak Doctor,BK210,Introduction to Supply Chain Management,2026-02-19,2026-03-05,,500,Overdue
LIB1496,STU1902,Tarak Doctor,BK059,Java Programming Concepts,2026-06-26,2026-07-10,,130,Overdue
LIB1497,STU1905,Alka Setty,BK141,Business Mathematics,2026-03-20,2026-04-03,2026-03-28,0,Returned
LIB1498,STU1905,Alka Setty,BK238,Fundamentals of Business Statistics,2026-06-08,2026-06-22,2026-07-04,120,Returned
LIB1499,STU1905,Alka Setty,BK263,Strategic Management Essentials,2026-04-25,2026-05-09,2026-07-11,500,Returned
LIB1500,STU1908,Indrajit Deo,BK225,Accounting for Managers Essentials,2026-03-10,2026-03-24,2026-04-10,170,Returned
LIB1501,STU1910,Nidhi Mani,BK037,Introduction to Python Programming,2026-02-13,2026-02-27,2026-03-27,280,Returned
LIB1502,STU1916,Yashica Saini,BK117,Advanced Deep Learning,2026-04-04,2026-04-18,2026-04-10,0,Returned
LIB1503,STU1916,Yashica Saini,BK025,Data Structures Concepts,2026-04-01,2026-04-15,2026-05-05,200,Returned
LIB1504,STU1919,Ekta Hora,BK100,Cyber Security Concepts,2026-02-27,2026-03-13,2026-03-21,80,Returned
LIB1505,STU1920,Raksha Dash,BK045,Operating Systems Concepts,2026-06-04,2026-06-18,2026-06-18,0,Returned
LIB1506,STU1920,Raksha Dash,BK205,Strategic Management Essentials,2026-06-14,2026-06-28,2026-06-25,0,Returned
LIB1507,STU1921,Anya Mahal,BK191,Advanced Consumer Behaviour,2026-02-03,2026-02-17,,500,Overdue
LIB1508,STU1921,Anya Mahal,BK119,Deep Learning Concepts,2026-04-17,2026-05-01,2026-05-31,300,Returned
LIB1509,STU1921,Anya Mahal,BK048,Operating Systems Essentials,2026-06-28,2026-07-12,2026-06-28,0,Returned
LIB1510,STU1927,Divya Sinha,BK018,English Communication,2026-07-01,2026-07-15,2026-07-14,0,Returned
LIB1511,STU1928,Yatin Bobal,BK087,Advanced Compiler Design,2026-04-07,2026-04-21,2026-05-07,160,Returned
LIB1512,STU1928,Yatin Bobal,BK098,Introduction to Cyber Security,2026-03-02,2026-03-16,2026-04-26,410,Returned
LIB1513,STU1929,Reyansh Dhingra,BK151,Introduction to Marketing Management,2026-01-30,2026-02-13,2026-05-31,500,Returned
LIB1514,STU1929,Reyansh Dhingra,BK222,Introduction to Managerial Economics,2026-03-20,2026-04-03,2026-04-28,250,Returned
LIB1515,STU1929,Reyansh Dhingra,BK069,Web Technologies,2026-02-09,2026-02-23,,500,Overdue
LIB1516,STU1930,Jagvi Agrawal,BK116,IoT Essentials,2026-04-15,2026-04-29,2026-04-28,0,Returned
LIB1517,STU1931,Daksha Chawla,BK117,Advanced Deep Learning,2026-06-22,2026-07-06,2026-06-25,0,Returned
LIB1518,STU1931,Daksha Chawla,BK129,Fundamentals of Business Communication,2026-03-02,2026-03-16,2026-06-15,500,Returned
LIB1519,STU1933,Yashica Saran,BK153,Advanced Organizational Behaviour,2026-04-15,2026-04-29,2026-04-16,0,Returned
LIB1520,STU1933,Yashica Saran,BK125,Fundamentals of DevOps,2026-01-29,2026-02-12,,500,Overdue
LIB1521,STU1934,Saumya Palla,BK161,Business Statistics Essentials,2026-03-07,2026-03-21,2026-06-03,500,Returned
LIB1522,STU1936,Oviya Chacko,BK170,Human Resource Management Essentials,2026-03-03,2026-03-17,,500,Overdue
LIB1523,STU1936,Oviya Chacko,BK080,Fundamentals of Probability & Statistics,2026-04-16,2026-04-30,2026-06-11,420,Returned
LIB1524,STU1941,Gaurangi Uppal,BK007,Introduction to Physics,2026-02-13,2026-02-27,2026-06-09,500,Returned
LIB1525,STU1941,Gaurangi Uppal,BK167,Environmental Studies Concepts,2026-02-17,2026-03-03,2026-02-23,0,Returned
LIB1526,STU1941,Gaurangi Uppal,BK026,Data Structures,2026-05-01,2026-05-15,,500,Overdue
LIB1527,STU1944,Chaitaly Wali,BK014,Advanced Basic Electrical Engineering,2026-06-14,2026-06-28,2026-07-02,40,Returned
LIB1528,STU1944,Chaitaly Wali,BK003,Mathematics-I Essentials,2026-02-19,2026-03-05,2026-04-20,460,Returned
LIB1529,STU1949,Abhimanyu Radhakrishnan,BK103,Artificial Intelligence Essentials,2026-02-05,2026-02-19,2026-05-19,500,Returned
LIB1530,STU1949,Abhimanyu Radhakrishnan,BK051,Fundamentals of Computer Networks,2026-03-09,2026-03-23,2026-07-10,500,Returned
LIB1531,STU1949,Abhimanyu Radhakrishnan,BK264,Advanced Strategic Management,2026-04-08,2026-04-22,,500,Overdue
LIB1532,STU1957,Praneel Sastry,BK250,Advanced HR Management,2026-04-22,2026-05-06,2026-05-28,220,Returned
LIB1533,STU1961,Brijesh Johal,BK098,Introduction to Cyber Security,2026-05-02,2026-05-16,2026-06-04,190,Returned
LIB1534,STU1962,Baghyawati Acharya,BK115,Advanced IoT,2026-02-17,2026-03-03,2026-04-02,300,Returned
LIB1535,STU1962,Baghyawati Acharya,BK077,Probability & Statistics Essentials,2026-05-14,2026-05-28,2026-06-07,100,Returned
LIB1536,STU1962,Baghyawati Acharya,BK255,Advanced Business Analytics,2026-06-18,2026-07-02,2026-07-06,40,Returned
LIB1537,STU1968,Alka Bal,BK217,Project Management,2026-03-22,2026-04-05,,500,Overdue
LIB1538,STU1970,Nilima Mangat,BK215,Introduction to Business Analytics,2026-04-07,2026-04-21,2026-06-17,500,Returned
LIB1539,STU1970,Nilima Mangat,BK001,Mathematics-I Concepts,2026-04-25,2026-05-09,,500,Overdue
LIB1540,STU1971,Matthew Madan,BK163,Business Statistics Concepts,2026-06-15,2026-06-29,2026-07-19,200,Returned
LIB1541,STU1971,Matthew Madan,BK265,Advanced International Business,2026-06-18,2026-07-02,2026-07-08,60,Returned
LIB1542,STU1971,Matthew Madan,BK205,Strategic Management Essentials,2026-03-05,2026-03-19,2026-06-26,500,Returned
LIB1543,STU1979,Ishwar Palan,BK133,Financial Accounting Concepts,2026-02-12,2026-02-26,2026-07-17,500,Returned
LIB1544,STU1980,Fariq Comar,BK141,Business Mathematics,2026-06-13,2026-06-27,2026-07-01,40,Returned
LIB1545,STU1980,Fariq Comar,BK044,Introduction to DBMS,2026-05-11,2026-05-25,2026-05-18,0,Returned
LIB1546,STU1981,Darpan Rajagopal,BK263,Strategic Management Essentials,2026-04-10,2026-04-24,2026-06-19,500,Returned
LIB1547,STU1981,Darpan Rajagopal,BK267,International Business Essentials,2026-03-05,2026-03-19,2026-04-06,180,Returned
LIB1548,STU1982,Nathaniel Madan,BK100,Cyber Security Concepts,2026-06-08,2026-06-22,,310,Overdue
LIB1549,STU1982,Nathaniel Madan,BK183,Introduction to Entrepreneurship,2026-04-22,2026-05-06,,500,Overdue
LIB1550,STU1985,Kai Talwar,BK248,Introduction to Operations Management,2026-04-25,2026-05-09,2026-06-07,290,Returned
LIB1551,STU1985,Kai Talwar,BK014,Advanced Basic Electrical Engineering,2026-06-02,2026-06-16,,370,Overdue
LIB1552,STU1986,Hemangini Kapur,BK025,Data Structures Concepts,2026-06-30,2026-07-14,2026-07-02,0,Returned
LIB1553,STU1988,Lopa Mohan,BK170,Human Resource Management Essentials,2026-02-10,2026-02-24,,500,Overdue
LIB1554,STU1988,Lopa Mohan,BK151,Introduction to Marketing Management,2026-02-14,2026-02-28,2026-05-31,500,Returned
LIB1555,STU1989,Yashawini Puri,BK182,Entrepreneurship Essentials,2026-05-11,2026-05-25,,500,Overdue
LIB1556,STU1989,Yashawini Puri,BK062,Introduction to Software Engineering,2026-02-18,2026-03-04,2026-04-11,380,Returned
LIB1557,STU1990,Yadavi Narula,BK148,Advanced Computer Fundamentals,2026-05-20,2026-06-03,2026-07-01,280,Returned
LIB1558,STU1990,Yadavi Narula,BK252,Fundamentals of HR Management,2026-01-27,2026-02-10,,500,Overdue
LIB1559,STU1992,Vrinda Issac,BK079,Probability & Statistics Concepts,2026-01-31,2026-02-14,2026-06-30,500,Returned
LIB1560,STU1992,Vrinda Issac,BK089,Computer Graphics Essentials,2026-05-29,2026-06-12,2026-07-19,370,Returned
LIB1561,STU1992,Vrinda Issac,BK144,Introduction to Business Mathematics,2026-05-07,2026-05-21,2026-05-16,0,Returned
LIB1562,STU1994,Upkaar Khare,BK235,Marketing Management Essentials,2026-03-18,2026-04-01,2026-06-12,500,Returned
LIB1563,STU1994,Upkaar Khare,BK123,Blockchain,2026-06-13,2026-06-27,2026-06-14,0,Returned
LIB1564,STU1994,Upkaar Khare,BK107,Advanced Big Data Analytics,2026-04-02,2026-04-16,2026-07-13,500,Returned
LIB1565,STU1996,Meera Pant,BK093,Cloud Computing Concepts,2026-02-27,2026-03-13,,500,Overdue
LIB1566,STU1996,Meera Pant,BK148,Advanced Computer Fundamentals,2026-03-08,2026-03-22,2026-05-13,500,Returned
LIB1567,STU2000,Adya Jain,BK230,Advanced Organizational Behaviour,2026-06-05,2026-06-19,,340,Overdue
LIB1568,STU2001,Theodore Badami,BK093,Cloud Computing Concepts,2026-05-17,2026-05-31,2026-06-21,210,Returned
LIB1569,STU2001,Theodore Badami,BK075,Microprocessors Concepts,2026-06-10,2026-06-24,2026-07-01,70,Returned
LIB1570,STU2003,Ikbal Muni,BK182,Entrepreneurship Essentials,2026-04-01,2026-04-15,,500,Overdue
LIB1571,STU2010,Bishakha Mishra,BK092,Introduction to Computer Graphics,2026-06-22,2026-07-06,2026-06-30,0,Returned
LIB1572,STU2017,Omisha Ramakrishnan,BK147,Computer Fundamentals Essentials,2026-06-18,2026-07-02,2026-07-09,70,Returned
LIB1573,STU2020,Aadi Tara,BK208,Strategic Management Concepts,2026-04-03,2026-04-17,2026-07-03,500,Returned
LIB1574,STU2022,Xiti Venkataraman,BK149,Fundamentals of Marketing Management,2026-06-14,2026-06-28,2026-07-16,180,Returned
LIB1575,STU2025,Ishaan Khalsa,BK267,International Business Essentials,2026-02-11,2026-02-25,2026-02-21,0,Returned
LIB1576,STU2025,Ishaan Khalsa,BK158,Business Law Concepts,2026-04-14,2026-04-28,2026-05-23,250,Returned
LIB1577,STU2026,Anya Agarwal,BK229,Introduction to Organizational Behaviour,2026-06-06,2026-06-20,2026-07-18,280,Returned
LIB1578,STU2027,Upadhriti Babu,BK113,Fundamentals of IoT,2026-04-16,2026-04-30,,500,Overdue
LIB1579,STU2027,Upadhriti Babu,BK192,Consumer Behaviour Essentials,2026-04-15,2026-04-29,2026-04-27,0,Returned
LIB1580,STU2028,Zarna Krishnan,BK157,Fundamentals of Business Law,2026-03-29,2026-04-12,2026-07-10,500,Returned
LIB1581,STU2028,Zarna Krishnan,BK026,Data Structures,2026-02-21,2026-03-07,2026-05-08,500,Returned
LIB1582,STU2035,Kevin Pal,BK167,Environmental Studies Concepts,2026-02-10,2026-02-24,2026-02-26,20,Returned
LIB1583,STU2035,Kevin Pal,BK082,Advanced Machine Learning,2026-01-30,2026-02-13,2026-04-27,500,Returned
LIB1584,STU2035,Kevin Pal,BK175,Introduction to Financial Management,2026-03-24,2026-04-07,,500,Overdue
LIB1585,STU2036,Priya Johal,BK082,Advanced Machine Learning,2026-04-10,2026-04-24,2026-06-06,430,Returned
LIB1586,STU2036,Priya Johal,BK093,Cloud Computing Concepts,2026-02-07,2026-02-21,2026-03-05,120,Returned
LIB1587,STU2039,Jagdish Batra,BK090,Computer Graphics Concepts,2026-03-24,2026-04-07,2026-07-01,500,Returned
LIB1588,STU2039,Jagdish Batra,BK102,Artificial Intelligence Concepts,2026-03-28,2026-04-11,2026-07-05,500,Returned
LIB1589,STU2044,Aarna Dubey,BK032,Digital Electronics Essentials,2026-06-24,2026-07-08,2026-07-14,60,Returned
LIB1590,STU2045,Utkarsh Mutti,BK181,Advanced Entrepreneurship,2026-02-25,2026-03-11,2026-04-23,430,Returned
LIB1591,STU2045,Utkarsh Mutti,BK202,E-Commerce Essentials,2026-01-25,2026-02-08,2026-07-03,500,Returned
LIB1592,STU2045,Utkarsh Mutti,BK173,Financial Management Essentials,2026-05-03,2026-05-17,2026-06-01,150,Returned
LIB1593,STU2046,Ira Sarma,BK131,Business Communication,2026-03-05,2026-03-19,,500,Overdue
LIB1594,STU2046,Ira Sarma,BK189,Consumer Behaviour,2026-06-24,2026-07-08,,150,Overdue
LIB1595,STU2049,Yagnesh Sharaf,BK235,Marketing Management Essentials,2026-03-26,2026-04-09,2026-06-20,500,Returned
LIB1596,STU2049,Yagnesh Sharaf,BK080,Fundamentals of Probability & Statistics,2026-04-23,2026-05-07,2026-06-21,450,Returned
LIB1597,STU2051,Matthew Dube,BK198,Business Ethics Concepts,2026-06-17,2026-07-01,2026-06-17,0,Returned
LIB1598,STU2051,Matthew Dube,BK102,Artificial Intelligence Concepts,2026-05-16,2026-05-30,,500,Overdue
LIB1599,STU2051,Matthew Dube,BK237,Business Statistics Concepts,2026-04-09,2026-04-23,2026-06-04,420,Returned
LIB1600,STU2054,Charita Lala,BK126,DevOps Essentials,2026-02-28,2026-03-14,2026-07-02,500,Returned
LIB1601,STU2054,Charita Lala,BK064,Software Engineering Concepts,2026-04-07,2026-04-21,2026-06-15,500,Returned
LIB1602,STU2057,Tarak Mann,BK115,Advanced IoT,2026-04-12,2026-04-26,,500,Overdue
LIB1603,STU2058,Sai Baral,BK015,Introduction to Basic Electrical Engineering,2026-03-04,2026-03-18,2026-06-15,500,Returned
LIB1604,STU2058,Sai Baral,BK193,Advanced International Business,2026-06-22,2026-07-06,2026-07-08,20,Returned
LIB1605,STU2058,Sai Baral,BK112,Introduction to Mobile Computing,2026-06-10,2026-06-24,2026-07-21,270,Returned
LIB1606,STU2060,Gayathri Bir,BK017,Introduction to English Communication,2026-04-19,2026-05-03,2026-04-23,0,Returned
LIB1607,STU2060,Gayathri Bir,BK164,Advanced Business Statistics,2026-05-31,2026-06-14,2026-06-24,100,Returned
LIB1608,STU2060,Gayathri Bir,BK143,Advanced Business Mathematics,2026-05-15,2026-05-29,2026-07-04,360,Returned
LIB1609,STU2062,Advay Sant,BK027,Data Structures Essentials,2026-03-09,2026-03-23,2026-05-19,500,Returned
LIB1610,STU2062,Advay Sant,BK084,Fundamentals of Machine Learning,2026-06-30,2026-07-14,2026-07-01,0,Returned
LIB1611,STU2064,Wyatt Bobal,BK043,DBMS,2026-04-11,2026-04-25,2026-06-09,450,Returned
LIB1612,STU2065,Yatin Kala,BK002,Advanced Mathematics-I,2026-05-01,2026-05-15,2026-05-24,90,Returned
LIB1613,STU2065,Yatin Kala,BK020,Fundamentals of English Communication,2026-06-15,2026-06-29,2026-06-16,0,Returned
LIB1614,STU2069,Azaan Bhatti,BK067,Advanced Design & Analysis of Algorithms,2026-04-18,2026-05-02,2026-05-01,0,Returned
LIB1615,STU2069,Azaan Bhatti,BK140,Business Economics Concepts,2026-05-21,2026-06-04,2026-07-06,320,Returned
LIB1616,STU2074,Advay Purohit,BK016,Fundamentals of Basic Electrical Engineering,2026-02-10,2026-02-24,2026-04-13,480,Returned
LIB1617,STU2074,Advay Purohit,BK205,Strategic Management Essentials,2026-02-12,2026-02-26,2026-05-12,500,Returned
LIB1618,STU2074,Advay Purohit,BK103,Artificial Intelligence Essentials,2026-03-28,2026-04-11,2026-04-15,40,Returned
LIB1619,STU2076,Aarna Acharya,BK169,Human Resource Management,2026-02-07,2026-02-21,2026-06-26,500,Returned
LIB1620,STU2077,Frederick Wali,BK068,Design & Analysis of Algorithms,2026-05-28,2026-06-11,2026-05-31,0,Returned
LIB1621,STU2080,Madhavi Brahmbhatt,BK192,Consumer Behaviour Essentials,2026-02-28,2026-03-14,2026-04-05,220,Returned
LIB1622,STU2080,Madhavi Brahmbhatt,BK091,Computer Graphics,2026-05-28,2026-06-11,2026-06-30,190,Returned
LIB1623,STU2080,Madhavi Brahmbhatt,BK183,Introduction to Entrepreneurship,2026-02-17,2026-03-03,,500,Overdue
LIB1624,STU2081,Tanvi Purohit,BK056,Discrete Mathematics Essentials,2026-06-30,2026-07-14,,90,Overdue
LIB1625,STU2081,Tanvi Purohit,BK159,Business Law Essentials,2026-04-21,2026-05-05,,500,Overdue
LIB1626,STU2081,Tanvi Purohit,BK179,Operations Management Concepts,2026-01-27,2026-02-10,2026-07-01,500,Returned
LIB1627,STU2082,Laban Shroff,BK235,Marketing Management Essentials,2026-03-31,2026-04-14,2026-07-19,500,Returned
LIB1628,STU2082,Laban Shroff,BK050,Computer Networks Essentials,2026-05-14,2026-05-28,2026-06-07,100,Returned
